,Review ID,Business ID,Review,Rating
435,63xNOvqwe2veDRe6fR2CYQ,ubjgMch7fGLJNW60M2xilg,"for takeout, really good bleu burger and fries pickles, fries were soggy and inedible but I suppose we should have known better.  great, fast service, all...",4
436,iGkGs0i1tQIbBVfrwPbUjQ,ubjgMch7fGLJNW60M2xilg,"I will always tell my friends and family that The Dive Bar is the best place to order wings. Of course, my personal favorite and frequently placed order...",5
437,-mPDJyDaqlC_wYeMa_C51A,ubjgMch7fGLJNW60M2xilg,"Open window set up for grab and go beer and cocktails.

Friendly bartender. 

Reasonably priced. Decent enough selection of brews.

Beer was cold. Social...",3
438,dnUVENMyTqqpbfx5dbgwKw,8jurzw-RyloFCYpuGXdzFA,"I visit East River Bar every time I'm in Brooklyn and even if I haven't been there for months, I am always welcomed as if I'm a regular. 

The atmosphere is...",5
439,ZEY3CYXBsgC9JqjAreqqTg,8jurzw-RyloFCYpuGXdzFA,"3.5 stars...

This place has a lot going for it despite initially coming off as a pretty dingy dive bar. They have a big outdoor patio space, a good portion...",3
440,K4qBE5w7Bv-YvwuWqFbVsg,8jurzw-RyloFCYpuGXdzFA,"Im so sad that Kate has left. But, the bar is solid. great drink specials, especially on Monday.  

HUGE enough outdoor space to avoid the weed smoking...",3
441,uxuE7P-0aNCk6jgf974YCA,TKpP5_U0HTmxWsjl8LIl1w,"69th review 

Open on Christmas Eve, the drinks are flowing, the girls are dancing, the bootleg man is sleeping in the corner., not a creature was stirring...",5
442,sFHLHj0komdikKnjmrfq9A,TKpP5_U0HTmxWsjl8LIl1w,"Looking for a 13$ pitcher of margaritas*? Maybe a local metal show?

Luck 13's is the place for you then. On the Gowanus-Park Slope border, this place is...",4
443,ga1XNyeDR7cCWGzrXWEyKA,TKpP5_U0HTmxWsjl8LIl1w,"After work, I walked over to the downtown-bound station to catch the R train to Union Street but there were delays. I was panicking that I was going to be...",4
444,oPzCjv0ghKbWr-ihEqv7Hw,m1SprA3LBB5mL8QaH5GTew,Cool place with free burritos with most drinks. Got good quarantine deals and a nice backyard as well. Will be back.,5
445,8m0x8GgtHb3iCHD5Vi1_IQ,m1SprA3LBB5mL8QaH5GTew,"The legacy of Common Wealth, a dive bar in Park Slope,  will be ""an amazing local bar where everyone feels comfortable and accepted. A presence of people...",4
446,EzpEJkgkF6QLY4583v3lmw,m1SprA3LBB5mL8QaH5GTew,"First, know this bar is not fancy. It's a dive, my favorite kind of place to grab a drink on a late night. The bartender, Cash, was super personable and...",5
447,v4LApFcGO_dZIvijMVDSpQ,LG_HHFQ0vD-PO7WTnrMzLA,"Pandemic 2020 review 

The bar is open for business on the Coney Island Boardwalk. You have to order some food with yoyr drinks, but that is fine. I ordered...",5
448,GfzdTCZJPQ8D3rSrqBdD1A,LG_HHFQ0vD-PO7WTnrMzLA,"Ruby's has to have one of the best spots on the Boardwalk. 

Tables and chairs to sit at with some cold brews. Plate of fried clams or mozzarella sticks....",3
449,BQpozuVIqmyH3lamEFwR1g,LG_HHFQ0vD-PO7WTnrMzLA,I have visited Ruby's many times but usually to just to look at/or show out of town friends the photos on the wall that are like a pictorial history of...,4
450,RnivA53ThTAYp1A-GdAeIg,_8Oq6MmhqLgzQDVYXWLxuA,"Réunion you are most certainly outstanding, I had a lovely experience here yesterday. The atmosphere is a delight. These guys certainly have a spectacular...",5
451,XwtqYUc9TiR_llCSq0xNRQ,_8Oq6MmhqLgzQDVYXWLxuA,I celebrated my birthday here last night and had the most amazing time! There were about 18 friends of mine coming at all different times and they were able...,5
452,N4dRJZxlJI6LPinVqb7aAw,_8Oq6MmhqLgzQDVYXWLxuA,"I went here with a few coworkers after a holiday party. We absolutely LOVED the surf bar decor. However, the drinks were super watered down. Even our $4...",3
453,FofWXH3dspd_5VZHRBM34w,Zzvqc7XcyGVX5bnjGN9IXA,"Pig Beach is a great space for food, drinks, and hanging out
Pre-Covid, we came here a few times but it gets veryy crowded when it's warm out. They have a...",4
454,0O-YIKyDoOfCKWwW-AjsFg,Zzvqc7XcyGVX5bnjGN9IXA,Big space! They have an indoor and outdoor dining area and all social distanced apart. They have a variety of different kinds of meats but I would recommend...,5
455,eRS4NPv6NMI8MY-au6Jmsg,Zzvqc7XcyGVX5bnjGN9IXA,"This is a cool spot to hang out, it a big space where I felt safe for social distancing. 

The ribs were very good, extremely tender, the sauce made them...",4
456,R6Syj9jtbnxNbJy7EKjdPQ,mfeXowi4L3Uk__BJYYiuoQ,We ordered delivery wings from here recently because we had just watched a Bon Appetit video where Alex Dulaney eats and ranks a bunch of Buffalo wings in...,5
457,3O9gsyH-iIslQ71bw-YywA,mfeXowi4L3Uk__BJYYiuoQ,I pass by this place all the time on my lunch break and just found the time check it out with some coworkers last week. It was a Thursday night but it was...,3
458,34-AxKJqdjapEW8D1Z0GfA,mfeXowi4L3Uk__BJYYiuoQ,"Fulton Hall is a great spot in Downtown BK / Barclay's Arena area for grabbing some drinks and eats.

I met a buddy here for food and drinks and we had a...",4
459,beZu3JkTP9agVHzcnhk8Jw,ECbvfMyJMd2SpNRb_01I5A,Went here for the 1st time a few weeks ago and had a blast. Waitress was a boss and love the prices and beverage options. Rowdy place for a fun time. Can't...,5
460,0e13n2hmDZkvSf4xgTa6jA,ECbvfMyJMd2SpNRb_01I5A,I went here to celebrate a friend's birthday yesterday in accordance with COVID rules outlined by NYC. We split several appetizers and had a wonderful time....,5
461,IpGiyZPXT3kU5L3AvfCvjQ,ECbvfMyJMd2SpNRb_01I5A,"What an amazing bar!! Heard they had a great atmosphere to watch football and do they ever!!
Food was actually phenomenal (buffalo chicken wrap,...",5
462,OdgjXsrYcfrrY1sSW1Vsyw,jW22gmsZjh5hFJsC1qUDOA,"COVID-19 / Quarantine Review

Came here with a friend for dinner takeout! They're pretty specific about your burger orders aka no substitutions, removals...",4
463,cDqU0lTEi4ksoPpNdE0i0Q,jW22gmsZjh5hFJsC1qUDOA,"Updating a previous review, where I did have a bad experience, but to be honest, the baroness has won my trust back greatly over the last few months....",5
464,8HED_IF0L_5RszqYD6QOXw,jW22gmsZjh5hFJsC1qUDOA,The food was exceptional! The Baroness definitely lives up to the hype... BUT... the service was.... ok. When I ordered the burger the waiter didn't ask how...,4
465,zFxPthR4rncV9NR2GkiE1A,az4tZj2pFMBCy-X84cQXxA,"Yep!!! That's Windy City right there.... Dope Spot!
New fav w/ outdoor seating 
Ask for Brianna the bartender...She's a chill chic.",5
466,BEaGs7RTpr-d1Ms6OXkFOg,az4tZj2pFMBCy-X84cQXxA,"Always a chill and friendly crowd, and personally the only bar in Bay Ridge I frequent due to this fact.

Friendly service, cold beer, tasty wings,...",5
467,5RdnIMdBE1jcCgKOriQ8wg,az4tZj2pFMBCy-X84cQXxA,"Boom!  Best Chicago bar all the way. Best Chicago hot dog in nyc! Come, drink and be lit",4
468,PMDyqSYbE6ZZxCRUwbSCiQ,NVp1S29NLR573Lc4ZvICKw,"I placed an order for pick-up through their website. They're listed on some of the major ordering platforms too, but their website has lower prices and more...",5
469,U9yXfVDn8s48xZv7U_3JMw,NVp1S29NLR573Lc4ZvICKw,Came here on the resurrection night of indoor dining in NYC... thank you Uncle Cuomo! Have been here multiple times before but post COVID is a new...,5
470,5uC13UwZPPc1jp6QGvSndw,NVp1S29NLR573Lc4ZvICKw,"I love this place. This has become one of my
Regular places to visit since I moved to forest hills. I love their hot toddy, brisket Mac and cheese, and the...",5
471,BiNZlcnJzSGpDJByNJVEqw,54SrQVVhGcvfuIkFabQ8KQ,"I have been here both pre-COVID and as well as this week, so it is great to see PJ Clarke's open again after many months of being closed! If you used to...",5
472,6pbvHAhftQe5jahifsm5lw,54SrQVVhGcvfuIkFabQ8KQ,So glad PJs reopened. The Lobster roll and Chicken Pot Pie are both really delicious. The staff was very attentive and appreciative we were there. It's such...,5
473,8qYiW9qTt6k7dtBEqfzFXA,54SrQVVhGcvfuIkFabQ8KQ,"Best burger I have had in a long time!!
You will not be disappointed!
This is the place for a burger in NYC midtown",5
474,JEtyXwcMWCQ5FT_55Rc8ZA,TE87BLxClCcIg62i0xVgMg,"This is a place where grown knows grown. Calm, cool, chill. Great humans.. I feel that I'm in the south again. People matter. Thanks Moot!",5
475,sBTbRJYBafh9551dg1k6Nw,TE87BLxClCcIg62i0xVgMg,"Moot opened before I left Brooklyn, with in walking distance for my apartment but the 1st time I went in was on my last visit to NYC.  

Some call him Chaz...",5
476,JaEVVo3uU04pWaoeQaHDUg,TE87BLxClCcIg62i0xVgMg,"this place smells like weed, like a lot of weed, like not just smoked weed but fresh bud. It's slightly overwhelming, not complaining but then again the...",5
477,D4vqYPxX80KWxxPzWo63EA,xt4sa64WOrpJvZBDPNPNYg,This spot is always on point. Came here to take some out of town friends to brunch... it was a crowded mad house as per usual... of course it's super...,5
478,6Y0TcUaXkhVXRvrcDx18SA,xt4sa64WOrpJvZBDPNPNYg,"So, fast forward a few years and due to the pandemic...Jacob's takes reservations! Woo hoo! No more waiting for an hour and a half or more to eat brunch....",5
479,JCq-nxxDYI01KJXtf-ciUQ,xt4sa64WOrpJvZBDPNPNYg,So fun!! Definitely a great spot for brunch. Make a reservation because it's always super busy. The food here is incredible  - the best southern comfort...,5
480,Lses3UwmwhR5vWoGhxHV4g,-2aMphgYYnoxncuZ7xI3Gw,Delicious food and good atmosphere! Very responsible social distancing practices in place!,5
481,qXVF0NyqrvyyLaX3Ys6Izg,-2aMphgYYnoxncuZ7xI3Gw,"Who needs a taste of Germany during Oktoberfest? Did COVID ruin your travel plans? We loved the service, beer and grub! And didn't have to step on a plane....",5
482,2btZTGVTCp_BcR_dvK9nRg,-2aMphgYYnoxncuZ7xI3Gw,"Closest thing to Oktoberfest during a pandemic! Good music, good vibes, gooder beer. Sauerkraut was v solid, so were brats. Service on point.",5
483,ixjric-9QNUrp3NE0woHAA,z5hRX3iJ5Ty_S38iG_WY3Q,"Stumbled upon the place visiting from San Diego.  Food and service was awesome.  Loved the separate outdoor seating.  
The eggplant chips are a must and the...",5
484,cIMvSvnAmei39Yps5mswmw,z5hRX3iJ5Ty_S38iG_WY3Q,"I'm going to start with the fact that Tanner Smith has a good outdoor set up. Their inside is fairly spread out as well, but I only went in to use the...",5
485,SHENtHxkCAhLRXQm3Axr9Q,z5hRX3iJ5Ty_S38iG_WY3Q,Pandemic delight!  Great banana butter hot toddy and winter drinks which we needed after enjoying a winter midtown holiday visit. What impressed us was the...,5
486,mWnjKO3z_nEsEzMih4ZL3g,NTwOc9yQ1xl5deeVzZqxfw,"we came in for sunday brunch and will definitely be back! environment felt safe, distanced from other tables, all staff wearing masks and hand sanitizer...",5
487,kkfyvULhIYdCQx_QWHr-LA,NTwOc9yQ1xl5deeVzZqxfw,"When your options for travel are limited due to a certain global pandemic, a retreat to a little outdoor space can be the nicest reprieve. Tavern29 provides...",4
488,Jjc_VH8YRixgmP2Z1CUWNg,NTwOc9yQ1xl5deeVzZqxfw,Went here to watch a March Madness basketball game because we heard they had outdoor seating with TVs. This place did not disappoint! We were able to make a...,4
489,CMY_xn6STri6u6nHt4ABnQ,t7xqAMBQNH4ppsPSOMzFyg,"Super excited to be able to eat inside again! Ben missing these Fries since last February! Although, we have had take out wings:)
I recommend weekdays...",5
490,VkOygP5jzveQ_HG9MrLsjw,t7xqAMBQNH4ppsPSOMzFyg,Best German beer selection and pretzel quality in the City! I have been coming here for years and always have a great experience. I recommend checking out...,5
491,BsRygb9EK4nCzDKHaYzSnQ,t7xqAMBQNH4ppsPSOMzFyg,"I love everything about Treadwell. The food is tasty, esp. the burgers, and they have a wide selection of craft beer on tap. Plus, the staff is very...",5
492,ntXqjA-zv7X9o-ih0ByrxQ,JnFV_qz7uWbLTY80K89J7Q,"Had lunch at Emmett's on Saturday afternoon. It is the New York City spot for deep dish pizza, with a very good pie. Absolutely worth a trip when the mood...",4
493,Y_3noWSoFYnK52Jd57V32g,JnFV_qz7uWbLTY80K89J7Q,Good pizza and a welcome change in the rotation from your typical New York slice. Ordered the other night and the delivery came perfectly on time. Unsure of...,4
494,sMbfwxTPi2DPAb3LMKrbTw,JnFV_qz7uWbLTY80K89J7Q,"New Year visit #7
Covid has thrown in a few changes, Emmett's namesake isn't here anymore, but the pizza still delivers. Outside pandemic friendly space is...",5
495,lnAa8awY9MHkMAfEq6RuNg,bEloKDe-QVkwakAwmFKbbA,"Outdoor dining here is amazing! With weather getting warmer, this is the perfect spot to hang around with friends and get some fresh air! Food was late due...",5
496,12S4SmpzmplJ_tknIsiGbw,bEloKDe-QVkwakAwmFKbbA,I've been coming the pan for 6 or 7 years now and I've never had a bad experience! Their food is great - we always get the fish & chips with old bay fries...,5
497,MoWWnChr8BxfSenDuvtXRA,bEloKDe-QVkwakAwmFKbbA,We had a great experience today! We sat on the top deck with glorious views of the Hudson. The menu is very small currently but they have only just opened...,4
498,WJ4Ry95XRNdwqCXV5CujcA,veq1Bl1DW3UWMekZJUsG1Q,"This review is for their Tavern lunch menu / outdoor seating.

Great outdoor dining experience for our first dining-out date of 2021! Would definitely...",5
499,Wz2xmD5u6w91nVdawb1G6w,veq1Bl1DW3UWMekZJUsG1Q,Came here for dinner tonight and we had a great experience. Our reservation was for 8pm inside and we were seated a few minutes early. All of the staff was...,5
500,WUyePcZgIXispXzcZfZGew,veq1Bl1DW3UWMekZJUsG1Q,My wife and I came here during restaurant week since we had been wanting to try this place for a while. Restaurant week menu is fixed. It includes...,5
501,n-TpJ9AJgnlSlCV9AZ4KXg,nCH7SR7qXu0asO1GU3iqHw,My friends and I came here for cocktails after the Covid lockdown. There was plenty of space between tables. Make reservations in advance! Very limited...,4
502,-H4VY77KbHHpUS99KxCeXw,nCH7SR7qXu0asO1GU3iqHw,Beautiful lounge in New York! Because of covid they have very strict reservation policy therefore you should reserve a space a week or so before. The view...,5
503,s-rzLP-pCOZ6HSVoORssQw,nCH7SR7qXu0asO1GU3iqHw,Have been to this couple times and had amazing views and vibe to offer !! Drinks are very nicely crafted cocktails.. I have had fun times enjoying with...,4
504,KAE8RZ35J0w5UHmYDy6fhw,u5OQZVjtc47ziMWgcV4hkQ,"Love coming to this place, so glad they were able to reopen. Our fav bartender is back too and and is once again killin' it night after night with his...",5
505,iXtS5GBFgKBywsDUZwM0bg,u5OQZVjtc47ziMWgcV4hkQ,Cannot go wrong with this spot.  I go back home to Brooklyn 2-3 times a year and this is a must go just to grab a drink and listen to some good old and new...,4
506,rwhK2-Dplq7toHsoSVViTQ,u5OQZVjtc47ziMWgcV4hkQ,"Yesterday I was at Franklin Park and I was very mistreated by one of their employees. It was uncalled-for and unacceptable.
I stood in line for a while to...",1
507,xXmZ7Q-a0tfdoPaAwFok4Q,3004g82RXwKoqaenSqBVEg,"I am absolutely heartbroken that Keeley's is currently closed. This is an incredible pub with great staff, good music with a chill vibe (sans the Friday and...",5
508,vIYlQgOas3E7sUccf_TkWA,3004g82RXwKoqaenSqBVEg,"Was enjoying myself with a friend. Met the bartender and some staff. Went to the bathroom and when i came back the bartender closed me out. No reason, just,...",2
509,rWD3HNHLKI0tN1IlP2gcow,3004g82RXwKoqaenSqBVEg,"Place sucks. People assholes. Bouncers criminals. Drinks are small, chincey, and overpriced. Food is no good and tastes frozen.",1
510,8pJ7GT1fF9x16PSy1c2pIQ,ysqgdbSrezXgVwER2kQWKA,My husband and I were in the city and decided to grab some pizza on the way home. We remembered we had Juliana's awhile back and never get a chance to go...,5
511,h89TjZG_Qa5DQyo9dNcU-A,ysqgdbSrezXgVwER2kQWKA,Finally returned over a year later to try the classic Margherita pizza! We ordered over the phone for pickup (please note you will have to give your credit...,5
512,7ZSJG2wA9fuYbxfcrY_EcA,ysqgdbSrezXgVwER2kQWKA,"Simply put, this is my favorite pizza spot in the city that I have tried. It your new york style pizza done right. I always get they margarita pizza. For...",5
513,DlUYI42xUptRxuOrZX23ow,ZeEmlTiSPQCKs9JlC19R6w,The last time I came here was pre-pandemic and was happy to have gone back here thanks to a nearby friend's recommendation. Tons of outdoor seating but we...,5
514,c-Hp2OoMdrNSj7sdn5RRUQ,ZeEmlTiSPQCKs9JlC19R6w,"This is a Brooklyn institution.  The Guinness was perfectly poured.  Perfectly mixed cocktails.  

The $2 hotdog & chip combo was a 8/10!",5
515,D0Si70f1JWVEuIE4hwhqAg,ZeEmlTiSPQCKs9JlC19R6w,"Terry was our server. Not only does she guarantee a safe experience, but she gives exceptional service on top of that. Brooklyn Inn a great spot amazing old...",5
516,-yprAf3KvOX-r_pa4yxBTg,gosjtZsjmPTIBY4eB4qD2Q,"This is the BEST neighborhood restaurant and bar and I'm so happy they have remained open and have wonderful and safe outdoor seating.  Cheeseburgers,...",5
517,4HtnWy2DJTscEfjUwa9E6w,gosjtZsjmPTIBY4eB4qD2Q,Great fireman-themed local bar with the emphasis on local. People here seem to know each other. It's all one big happy family. The laughter is louder than...,4
518,H2zWPaV8zy4_iEpK1BJzSw,gosjtZsjmPTIBY4eB4qD2Q,"As a vegetarian, the options at most bars are limited to fries and pizza, and if you're lucky, a veggie burger.  Bravest has one of the most extensive...",5
519,sF0ggyoYfndJZ6h4dnOjyQ,ttE1oTYNRzK51h8FyIX36g,Came here for drinks with a friend after work and had a good time! They have a great drink menu plus some good food options. One thing that would have been...,4
520,2ImDeq7yrTrLkn3nJcYSfQ,ttE1oTYNRzK51h8FyIX36g,Why 2 stars? Customer service alone is pretty horrible. My friend and I ended up getting the winter Tippler 2020 book and stoped by the underdog to redeem...,2
521,9pMDL0Sw7LOM6xoCh6fchA,ttE1oTYNRzK51h8FyIX36g,"5 days ago have a good experience at this bar. Good bar for after work crowds, meetups with friends. Cool interior. The bartenders are real professionals....",4
522,28E0cEnxsiaXK-iE9AlWyw,ssGhu4n3emZ9kEPVf371IQ,4.5 stars for a very solid brunch on the pricey side of the spectrum. Outdoor seating set-up is well designed and socially distanced. Thoughtful little...,4
523,KRbNXm2hFQGx2IGVbc3peg,ssGhu4n3emZ9kEPVf371IQ,"Made a reservation for two people on a Saturday afternoon for brunch. Seating both inside and outside, with plenty of distance between tables in following...",4
524,m4GBhEFJHO67k1VSHVnATQ,ssGhu4n3emZ9kEPVf371IQ,"COVID report: 
Cookshop currently has heated outdoor seating; tables are well-spaced. I came in late January for lunch and it was a comfortable setup....",5
525,RxzaUZ_KkIbO5U09jadvWg,VN7CdSCyo-ZWquo_ouGoVA,"I miss this place so much. They have a great variety of beer and snacks, and their hot food options are great. I took this place for granted when I lived in...",5
526,pW0a8iAXMQSun_a77wmRlw,VN7CdSCyo-ZWquo_ouGoVA,Fun and chill with a great beer selection. Came by to kill time before our dinner reservations. It was quite packed for an early Saturday night. The...,4
527,XgRRgr0vovVTz0nyM9lX7Q,VN7CdSCyo-ZWquo_ouGoVA,Great beer shop and bar on Avenue C. If you're drinking with friends they've got great nibbles and great draft options and a very chill vibe. If you're...,5
528,5t63Ke6yn0Y5FszFCGRKcw,NoKrcCTeoLOlN4_-UMrjGA,"Lots of fried food here - typical of a sports bar! 

I've only ever been during covid 19 and my boyfriend and I loved it because we could watch tv while...",5
529,3cTiunPCfQ7TSNgpxXNzVA,NoKrcCTeoLOlN4_-UMrjGA,Wow these are some of the best chicken wings I have had in MY life--the boneless are amazing too and so crispy....we were a large group so we were able to...,4
530,Lxw8JNd4L6GuylG8ODM84Q,NoKrcCTeoLOlN4_-UMrjGA,"The staff is super friendly, the food is amazingly - seriously you have to try the wings - and the atmosphere is fun! They currently have TVs setup outside...",5
531,ZPWBLC3mN5rAKCa35dt7eg,8vwANffgp9s9RDCSn3mD5w,Enjoyed my first visit in the back patio. Particularly enjoyed the crispy onions on my fries and the beer selection. Will return to get those onions on a...,4
532,3gwWLU60TDr0lFuk2NjBzg,8vwANffgp9s9RDCSn3mD5w,"Feels more like a restaurant than a brewery to be sure, but solid experience at K & L. It was their 2nd day open post COVID, and that being considered we...",4
533,O7C_b4Mv7M9kUlQwVLCSeQ,8vwANffgp9s9RDCSn3mD5w,This place was recommended by a friend who works nearby. It was my first time. We were seated in the back patio; it was quite busy for a weekday and Covid!...,5
534,80oKP1EXILtjd9SxbVg4Zg,qJOkS_t5FcNur2EkAb6u1A,"These types of bars are few and far between. Well kept, but low frills. I guess you can call it a dive bar, but that's not all. Great vibes, cool staff,...",5
535,hGimUcbJhvDk6cPy9mmNKw,qJOkS_t5FcNur2EkAb6u1A,Very chill spot in Bushwick/Ridgewood/East Williamsburg as I don't even know what this area I called anymore.  We came here to kill time while we wait to be...,4
536,bS0cf16K3-q3gR-RNXrx8A,qJOkS_t5FcNur2EkAb6u1A,Found a little gem in the heart of Bushwick. Not talking about the bar; talking about the bartender! What a treat! They have burritos but this was...,5
537,F8SARYRShTRwIbaZuhVLHQ,wKxir9c-sdzfWsMYxrRAJA,"Great place, lots of room and plenty of TVs for a sporting event. The dimmed lights give it a good ambiance for nights to hang out and talk. 
A server by...",4
538,hsfzHzg8mVHkXluh-FqC2g,wKxir9c-sdzfWsMYxrRAJA,"YES. YES. YES.
This is the best sports bar, with the best staff in NYC.
Whether you're looking for a soccer game, college football (Let's go Tigers!), or a...",5
539,pKlGg9rhWVowPKZuDEJIjQ,wKxir9c-sdzfWsMYxrRAJA,"Legends is not really a pub, it is a soccer game viewing location that serves beer and food.
If you want to see a game live, especially some of the harder...",3
540,koDwb3uzNXRyA5EN2jlogg,RYqRLtlXnCLCWoYq3rbwug,"A great lil East Village establishment that will have you singing Galway girl and drinking Guinness all night long! 

Ok not entirely true but I still agree...",5
541,lkB_ec1OE3W5ep3NBcKNog,RYqRLtlXnCLCWoYq3rbwug,"Had always been wanting to check this place out, and came here with 2 friends for brunch. It was around 1pm and there were people there but no wait for a...",3
542,9vPl5Xk495TSbBsnrVt__Q,RYqRLtlXnCLCWoYq3rbwug,This bar has an amazing ambience! This was my 4th stop on my October fest shenanigans. This bar is probably the most attractive thus far. The interior...,5
543,rAOoc8f195phno-9cbYusA,YBEjrVXSy8CDph7EBV5WJQ,I ordered from here for pickup today and it was amazing! It never disappoints. I got the single burger and my husband got the Dram burger. This is one of...,5
544,c4Q0yp8ecQ9914Y1KKi1QQ,YBEjrVXSy8CDph7EBV5WJQ,"Wow, Dram Shop was truly epic. Friendly staff and great atmosphere all year round. I had a Fried Chicken Salad, that my friend also tried and also liked. It...",5
545,4zG7hw7xWexnBRFYr8IX6w,YBEjrVXSy8CDph7EBV5WJQ,"Sit yourself restaurant/bar. It's kid friendly and the staff are very attentive. 
Food gets 3 stars, it's the typical, greasy, comforting bar food.   Fried...",4
546,ay7BQW1oofppikJgWnBFDQ,b2naaHiaR57Hm6JZG0njPg,They're open to sit in dining. I had the Guinness Stout Burger. It was perfectly cooked medium rare. Garlic fries are standard and delicious. And instead of...,5
547,mLuRI0evLLny9OszrFaV6g,b2naaHiaR57Hm6JZG0njPg,"Got the burger with cheddar cheese and bacon and thought the portion was really generous, especially for takeout during COVID times. The burger was super...",4
548,dpXRTh0e-n6DytEoSeXHBg,b2naaHiaR57Hm6JZG0njPg,"Ordered a burger for pickup, medium, and it was delicious. The burger was cooked great, had a lot of flavor and the portion was huge. The bun was toasted...",4
549,DbcVkpih_LtvL3lw2Vjr6A,QArou0r7CmLNPWYRA9ecog,I'm sure someone has wrote the same thing I'm about to. Walking in here and looking at the bar you start to think about if walks can talk. A must do if ever...,5
550,HX-XUPdL21x1QH96ditSng,QArou0r7CmLNPWYRA9ecog,"This is the New York City bar... Hands-down! You cannot compete with McSorley 's. I am a born and raise New Yorker, and I totally appreciate the $36 burger...",5
551,EYdkqKuPDDRhtCkqhpepQQ,QArou0r7CmLNPWYRA9ecog,"Went to this bar several times pre COVID and it's always packed inside. I even stood online outside to wait to get in, so it you don't like crowded bars I...",5
552,1cpYeJf8-h8CVvaapXQjpw,Gey_giAxXSzPbpVigXV9jQ,"My fave place to drink on the east side.  Very typical Irish Pub Vibe.  Great bartenders, good drinks, great vibe, cool decorations!  Reasonable prices.

I...",5
553,oKcFrbeUQ3J9Fvi3OSbQ7w,Gey_giAxXSzPbpVigXV9jQ,Best Christmas bar in NYC - You have to check this place out. Love the lights and hanging ornaments. See picture of the boys in action. Ho Ho Ho and Merry...,5
554,wvYOA_-eOVgZ6EJgQ3jApg,Gey_giAxXSzPbpVigXV9jQ,Typical local Irish pub - blew in for a couple of pints after work. The interior is festive and features a pair of pool-tables. A couple of guys with...,3
555,dAGhS87LqpzbXfRWzR3fjg,csSdStsufTjJ8zmAs-_ROA,"This place is right up my alley. Cash only, super divey, and kinda had a feeling of ""for locals only"". I had some drinks here with a group of 6 friends on a...",4
556,XJYs03bOhkeJTfLaLHeMqw,csSdStsufTjJ8zmAs-_ROA,"Bartender Timmy or Tommy or whatever is a racist, overtly sexist piece of utter shit.  Not going to order a drink till he dies. No one thinks its funny or...",1
557,IbpldxdU2PitV54V9rA-_Q,csSdStsufTjJ8zmAs-_ROA,"I've been going there off and on for 15 years.

The last time I went there which was a few years back. The bartender Tommy the blonde biker guy with a beard...",1
558,lePh3vcoX1MyWiBOpsEksw,1o7Z7uqwGfXmHnUZxW48Ug,My brother and I decided to check out this spot on our wing night to chill. Called to check to see if reservations were needed and the dining options...,5
559,dDjTN7_KSbZabc_IBReWgQ,1o7Z7uqwGfXmHnUZxW48Ug,"TLDR: fun thematic decor, creative wings, extensive beer list. Overall would come again!

Came here in a group of three on a weekday in the afternoon and we...",4
560,j0zeL9eoH4mxEc601twXqg,1o7Z7uqwGfXmHnUZxW48Ug,"We were looking to grab some food & drinks while in the area & after looking around hubby came across this place so we decided to give it a try.
It was a...",4
561,UOTmkwOfcMiln--HMZ_FwA,96zQLCoZ66Nbu-w1ddetqQ,I just ordered from Duffy's tavern and 2 great things occurred for my review . Quick delivery service as the food arrived like it just came from the kitchen...,5
562,vheD1_IZ4utRYjNR_Jj1Mg,96zQLCoZ66Nbu-w1ddetqQ,"Duffy's has re-opened, just had a cheeseburger and it was phenomenal! Cooked perfectly (medium-well), as well as the fries. Oh, and they have beer, lots of...",5
563,zOG957h5jMd0p0iixKLblQ,96zQLCoZ66Nbu-w1ddetqQ,"Amazing burgers, I miss them during quarantine. Potato fries are really good as well. Hostess was bad one of the times we went there but it was just that...",5
564,a22DjorzzhhZ3HPjW19T7g,K_e7_aNgghFLZ2zvjFSNkQ,"I love this spot. They have the best patio and atmosphere! 

They have amazing food. I always get the eggs Benedict for lunch and when I'm here with...",5
565,AZxjri3XKNsUekzTqFIswg,K_e7_aNgghFLZ2zvjFSNkQ,I heard about Loreley because of a coworker that said they have pumpkin beer keg and is a great restaurant bar to dine in. I agree with him. Me and my wife...,4
566,-u6ZvbwQyolSKAtXSnkOnQ,K_e7_aNgghFLZ2zvjFSNkQ,"we had the pleasure of coming here for my boyfriends 26th birthday. with COVID, it's hard to find places that are welcoming and even still open. loreley was...",5
567,P_Sz2EcEmTxWlX9Cx43dFg,4nohlTsGHEDdpwYkRTt-fA,"Please reopen Rudy, I love you so.
No tooty fruity, and so I go.
Service beyond what I comprehend.
5 dolla All American`s, `til the end.

Though the stocks...",5
568,y5iHEdPbB8NX-F_B0PIisA,4nohlTsGHEDdpwYkRTt-fA,"Favorite bar in NYC a with prices you will not find anywhere else in the area, A Pitcher of Rudy's Red or Blonde and some Free Hot Dogs are the way to go....",5
569,g9uLO869X71XThqF6VDuIg,4nohlTsGHEDdpwYkRTt-fA,"Rudy's is simply one of the best bars in NYC and really one of the world's best bars.  Great beers, great hot dogs, and an incredible, laid-back atmosphere....",5
570,eG1lQCXGfXaiCevdK3srgw,HdYmIA2jRBbKnU1mGJ9a3Q,"Where do I begin!! From the beautiful backyard garden to the well-seasoned food (we had the Baja fish tacos, General Tso's buns with calamari and truffle...",5
